"","time","comp","scenario","val2","var","value","lab"
"232",39,"I","2% detected, Asymp RR=0.5",2696428.23599518,"Total",4756423.23350692,"Cumulative cases"
"233",39,"I","5% detected, Asymp RR=0.25",1434396.06511056,"Total",2517945.92201958,"Cumulative cases"
"234",39,"I","5% detected, Asymp RR=0.5",1755643.54921471,"Total",3127193.49737783,"Cumulative cases"
"235",40,"I","15% detected, Asymp RR=0.25",653610.461683426,"Total",1150328.06697574,"Cumulative cases"
"236",40,"I","15% detected, Asymp RR=0.5",956524.992029959,"Total",1717544.61365457,"Cumulative cases"
"237",40,"I","2% detected, Asymp RR=0.25",2512858.62694136,"Total",4393072.85755369,"Cumulative cases"
"238",40,"I","2% detected, Asymp RR=0.5",2866936.46695195,"Total",5048077.28512451,"Cumulative cases"
"239",40,"I","5% detected, Asymp RR=0.25",1599557.51776467,"Total",2806333.92683782,"Cumulative cases"
"240",40,"I","5% detected, Asymp RR=0.5",1954700.5336406,"Total",3474878.10052955,"Cumulative cases"
"241",41,"I","15% detected, Asymp RR=0.25",758363.367789483,"Total",1334282.67602634,"Cumulative cases"
"242",41,"I","15% detected, Asymp RR=0.5",1114517.5814488,"Total",1998170.0237692,"Cumulative cases"
"243",41,"I","2% detected, Asymp RR=0.25",2670630.59470173,"Total",4665801.11673269,"Cumulative cases"
"244",41,"I","2% detected, Asymp RR=0.5",3025335.04562485,"Total",5317855.21497354,"Cumulative cases"
"245",41,"I","5% detected, Asymp RR=0.25",1769726.29709696,"Total",3103068.79420371,"Cumulative cases"
"246",41,"I","5% detected, Asymp RR=0.5",2153766.29136154,"Total",3821096.67645895,"Cumulative cases"
"247",42,"I","15% detected, Asymp RR=0.25",875010.099211268,"Total",1538975.16763869,"Cumulative cases"
"248",42,"I","15% detected, Asymp RR=0.5",1286361.87819815,"Total",2302383.84199056,"Cumulative cases"
"249",42,"I","2% detected, Asymp RR=0.25",2820147.38100156,"Total",4923763.53669181,"Cumulative cases"
"250",42,"I","2% detected, Asymp RR=0.5",3170930.4906916,"Total",5564777.11507355,"Cumulative cases"
"251",42,"I","5% detected, Asymp RR=0.25",1942524.6044413,"Total",3403955.71037777,"Cumulative cases"
"252",42,"I","5% detected, Asymp RR=0.5",2349333.30409618,"Total",4159755.11966499,"Cumulative cases"
"253",43,"I","15% detected, Asymp RR=0.25",1003438.19841123,"Total",1764156.38738827,"Cumulative cases"
"254",43,"I","15% detected, Asymp RR=0.5",1469881.44861051,"Total",2626092.73147282,"Cumulative cases"
"255",43,"I","2% detected, Asymp RR=0.25",2960426.13738596,"Total",5165304.65662382,"Cumulative cases"
"256",43,"I","2% detected, Asymp RR=0.5",3303546.92357962,"Total",5788747.90532819,"Cumulative cases"
"257",43,"I","5% detected, Asymp RR=0.25",2115499.85879144,"Total",3704687.66258811,"Cumulative cases"
"258",43,"I","5% detected, Asymp RR=0.5",2538301.16252859,"Total",4485556.69240211,"Cumulative cases"
"259",44,"I","15% detected, Asymp RR=0.25",1143112.79285446,"Total",2008830.57664373,"Cumulative cases"
"260",44,"I","15% detected, Asymp RR=0.5",1662193.91065318,"Total",2964001.53604314,"Cumulative cases"
"261",44,"I","2% detected, Asymp RR=0.25",3090861.04609947,"Total",5389431.29842008,"Cumulative cases"
