"","time","comp","scenario","val2","var","value","lab"
"236",40,"I","15% detected, Asymp RR=0.5",217651.579494063,"Total",468258.765881391,"Cumulative cases"
"237",40,"I","2% detected, Asymp RR=0.25",928236.842974132,"Total",1953817.12612761,"Cumulative cases"
"238",40,"I","2% detected, Asymp RR=0.5",1203172.63740017,"Total",2568416.24121239,"Cumulative cases"
"239",40,"I","5% detected, Asymp RR=0.25",427577.404015251,"Total",901841.037858522,"Cumulative cases"
"240",40,"I","5% detected, Asymp RR=0.5",588194.202107902,"Total",1261876.48394447,"Cumulative cases"
"241",41,"I","15% detected, Asymp RR=0.25",168928.64074998,"Total",356727.843652489,"Cumulative cases"
"242",41,"I","15% detected, Asymp RR=0.5",242035.832236026,"Total",520734.744457238,"Cumulative cases"
"243",41,"I","2% detected, Asymp RR=0.25",991765.254534872,"Total",2087543.53655575,"Cumulative cases"
"244",41,"I","2% detected, Asymp RR=0.5",1294385.49582511,"Total",2761652.84654116,"Cumulative cases"
"245",41,"I","5% detected, Asymp RR=0.25",463223.889916197,"Total",977140.966729995,"Cumulative cases"
"246",41,"I","5% detected, Asymp RR=0.5",645732.704834454,"Total",1384999.64208414,"Cumulative cases"
"247",42,"I","15% detected, Asymp RR=0.25",184326.637467845,"Total",389308.090381833,"Cumulative cases"
"248",42,"I","15% detected, Asymp RR=0.5",268871.711035592,"Total",578466.310899194,"Cumulative cases"
"249",42,"I","2% detected, Asymp RR=0.25",1057515.97016571,"Total",2225879.04151254,"Cumulative cases"
"250",42,"I","2% detected, Asymp RR=0.5",1388206.10376437,"Total",2960094.15637419,"Cumulative cases"
"251",42,"I","5% detected, Asymp RR=0.25",501196.58823672,"Total",1057336.22621988,"Cumulative cases"
"252",42,"I","5% detected, Asymp RR=0.5",707382.884888127,"Total",1516801.6838673,"Cumulative cases"
"253",43,"I","15% detected, Asymp RR=0.25",200988.884829463,"Total",424560.216067328,"Cumulative cases"
"254",43,"I","15% detected, Asymp RR=0.5",298352.530270611,"Total",641862.793878753,"Cumulative cases"
"255",43,"I","2% detected, Asymp RR=0.25",1125332.11257392,"Total",2368484.55501081,"Cumulative cases"
"256",43,"I","2% detected, Asymp RR=0.5",1484168.02248388,"Total",3162720.81897036,"Cumulative cases"
"257",43,"I","5% detected, Asymp RR=0.25",541562.88419057,"Total",1142565.11805624,"Cumulative cases"
"258",43,"I","5% detected, Asymp RR=0.5",773176.513140573,"Total",1657323.75435151,"Cumulative cases"
"259",44,"I","15% detected, Asymp RR=0.25",219002.294455677,"Total",462667.244319497,"Cumulative cases"
"260",44,"I","15% detected, Asymp RR=0.5",330675.071961562,"Total",711339.558266752,"Cumulative cases"
"261",44,"I","2% detected, Asymp RR=0.25",1195031.35140088,"Total",2514967.53270659,"Cumulative cases"
"262",44,"I","2% detected, Asymp RR=0.5",1581763.73775382,"Total",3368431.45575185,"Cumulative cases"
